#name (cmd = mergePeaks -d given pCREB.fed.mergepeaks.txt pCREB.fast.mergepeaks.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	pCREB.fed.mergepeaks.txt	pCREB.fast.mergepeaks.txt
Merged-chr10-94068930-2	chr10	94068751	94069095	+	12.549999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-94068908-3	Merged-chr10-94068947-2
Merged-chr3-138226077-2	chr3	138225894	138226270	+	16.308332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-138226104-3	Merged-chr3-138226045-2
Merged-chr16-87455041-2	chr16	87454815	87455318	+	17.275002	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr16-87455049-3	Merged-chr16-87455010-2
Merged-chr6-38533767-2	chr6	38533433	38533999	+	32.113335	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-38533718-3	Merged-chr6-38533829-3
Merged-chr9-109074174-2	chr9	109074018	109074344	+	26.333332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-109074190-3	Merged-chr9-109074163-3
Merged-chr2-163645117-2	chr2	163644917	163645303	+	27.209999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-163645120-3	Merged-chr2-163645143-3
Merged-chr10-13193139-2	chr10	13192937	13193355	+	12.146667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-13193130-3	Merged-chr10-13193132-1
Merged-chr11-102284893-2	chr11	102284729	102285050	+	41.538334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-102284886-3	Merged-chr11-102284885-3
Merged-chr6-86472295-2	chr6	86472094	86472469	+	41.633331	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-86472290-3	Merged-chr6-86472314-3
Merged-chr7-4876990-2	chr7	4876772	4877216	+	13.424999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-4877030-3	Merged-chr7-4876951-2
Merged-chr7-27167208-2	chr7	27167025	27167432	+	12.808332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-27167213-3	Merged-chr7-27167188-1
Merged-chr8-61487744-2	chr8	61487570	61487907	+	47.133331	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr8-61487731-3	Merged-chr8-61487746-3
Merged-chr10-78413046-2	chr10	78412863	78413212	+	96.133331	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-78413043-3	Merged-chr10-78413058-3
Merged-chr16-14132103-2	chr16	14131889	14132285	+	12.188334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr16-14132060-3	Merged-chr16-14132140-1
Merged-chr4-40279410-2	chr4	40279252	40279567	+	35.783333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-40279406-3	Merged-chr4-40279395-3
Merged-chr9-44772896-2	chr9	44772738	44773047	+	10.932500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-44772891-2	Merged-chr9-44772902-1
Merged-chr7-30665008-2	chr7	30664845	30665182	+	59.900002	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-30665007-3	Merged-chr7-30665007-3
Merged-chr8-4779562-2	chr8	4779365	4779750	+	16.575834	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr8-4779582-3	Merged-chr8-4779540-2
Merged-chr16-36874783-2	chr16	36874506	36875227	+	11.091667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr16-36874883-3	Merged-chr16-36874640-1
Merged-chr14-14346150-2	chr14	14345904	14346365	+	12.796667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr14-14346156-3	Merged-chr14-14346139-2
Merged-chr13-98263017-2	chr13	98262845	98263185	+	38.099998	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr13-98263016-3	Merged-chr13-98263019-3
Merged-chrX-164419688-2	chrX	164419509	164419852	+	15.591666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chrX-164419674-3	Merged-chrX-164419709-2
Merged-chr10-59879591-2	chr10	59879430	59879762	+	34.533333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-59879599-3	Merged-chr10-59879596-3
Merged-chr9-90114787-2	chr9	90114626	90114942	+	55.166664	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-90114786-3	Merged-chr9-90114782-3
Merged-chr11-62281438-2	chr11	62281271	62281608	+	15.911667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-62281436-3	Merged-chr11-62281424-3
Merged-chr2-122681847-2	chr2	122681683	122682029	+	10.210001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-122681855-2	Merged-chr2-122681839-1
Merged-chr9-103234263-2	chr9	103234102	103234431	+	10.030001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-103234280-1	Merged-chr9-103234247-1
Merged-chr17-25920194-2	chr17	25920033	25920366	+	13.183332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-25920209-3	Merged-chr17-25920178-1
Merged-chr9-37208140-2	chr9	37207962	37208328	+	17.965000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-37208153-3	Merged-chr9-37208150-3
Merged-chr19-6057880-2	chr19	6057682	6058044	+	40.750000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-6057860-3	Merged-chr19-6057886-3
Merged-chr19-43516510-2	chr19	43516194	43516736	+	12.225000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-43516436-3	Merged-chr19-43516602-1
Merged-chr7-114322958-2	chr7	114322650	114323193	+	8.797501	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-114322855-2	Merged-chr7-114323059-1
Merged-chr3-127837660-2	chr3	127837418	127837943	+	13.734167	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-127837602-3	Merged-chr3-127837710-2
Merged-chr11-3102121-2	chr11	3101907	3102353	+	15.266666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-3102117-3	Merged-chr11-3102100-3
Merged-chr2-132816235-2	chr2	132815936	132816499	+	18.416666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-132816123-3	Merged-chr2-132816354-1
Merged-chr6-103649126-2	chr6	103648952	103649334	+	76.916664	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-103649104-3	Merged-chr6-103649138-3
Merged-chr3-101604729-2	chr3	101604554	101604905	+	10.820833	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-101604726-3	Merged-chr3-101604724-2
Merged-chr8-116979013-2	chr8	116978823	116979231	+	13.708333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr8-116979001-3	Merged-chr8-116979034-2
Merged-chr3-108256914-2	chr3	108256740	108257098	+	21.349998	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-108256920-3	Merged-chr3-108256910-1
Merged-chr11-97782495-2	chr11	97782330	97782666	+	42.716667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-97782494-3	Merged-chr11-97782497-3
Merged-chr6-125351484-2	chr6	125351233	125351705	+	11.992500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-125351440-3	Merged-chr6-125351537-2
Merged-chr2-10137479-2	chr2	10137312	10137654	+	10.340000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-10137502-2	Merged-chr2-10137457-1
Merged-chr17-34296261-2	chr17	34296103	34296418	+	26.716667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-34296256-3	Merged-chr17-34296263-3
Merged-chr2-26916340-2	chr2	26916107	26916570	+	9.843333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-26916332-3	Merged-chr2-26916342-1
Merged-chr9-95512023-3	chr9	95511696	95512363	+	12.556666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	3	Merged-chr9-95512089-3	Merged-chr9-95511830-1,Merged-chr9-95512121-1
Merged-chr6-128843202-2	chr6	128842929	128843424	+	12.934166	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-128843233-3	Merged-chr6-128843169-2
Merged-chr19-40307829-2	chr19	40307654	40308040	+	10.850000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-40307852-3	Merged-chr19-40307799-1
Merged-chr10-58446821-2	chr10	58446641	58446991	+	80.449997	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-58446838-3	Merged-chr10-58446799-3
Merged-chr17-37270207-2	chr17	37270052	37270373	+	25.433332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-37270216-3	Merged-chr17-37270204-3
Merged-chr4-155812413-2	chr4	155812206	155812585	+	12.879999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-155812389-3	Merged-chr4-155812432-1
Merged-chr14-30907967-2	chr14	30907788	30908130	+	9.900000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr14-30907939-1	Merged-chr14-30907996-1
Merged-chr7-99483703-2	chr7	99483538	99483868	+	16.737499	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-99483706-3	Merged-chr7-99483701-2
Merged-chr2-119208914-2	chr2	119208642	119209180	+	9.680000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-119208793-1	Merged-chr2-119209035-1
Merged-chr6-120836161-2	chr6	120835994	120836354	+	21.141666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-120836188-3	Merged-chr6-120836148-2
Merged-chr6-30304575-2	chr6	30304408	30304751	+	22.450001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-30304574-3	Merged-chr6-30304588-3
Merged-chr13-96670950-2	chr13	96670772	96671146	+	13.545000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr13-96670944-3	Merged-chr13-96670973-3
Merged-chr4-48043496-2	chr4	48043337	48043674	+	20.691668	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-48043508-3	Merged-chr4-48043491-2
Merged-chr15-75969126-2	chr15	75968891	75969320	+	14.916666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr15-75969087-3	Merged-chr15-75969175-1
Merged-chr6-49264109-2	chr6	49263918	49264309	+	17.975000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-49264098-3	Merged-chr6-49264117-2
Merged-chr17-36951778-2	chr17	36951611	36951951	+	29.564999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-36951775-3	Merged-chr17-36951765-3
Merged-chr6-114643082-2	chr6	114642918	114643243	+	34.233334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-114643088-3	Merged-chr6-114643084-3
Merged-chr7-141172642-2	chr7	141172427	141172835	+	21.258333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-141172657-3	Merged-chr7-141172617-2
Merged-chr8-70213122-2	chr8	70212921	70213315	+	10.963333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr8-70213104-3	Merged-chr8-70213126-1
Merged-chr10-128369068-2	chr10	128368862	128369238	+	13.783333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-128369056-3	Merged-chr10-128369087-1
Merged-chr9-123529492-2	chr9	123529232	123529781	+	12.766666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-123529611-3	Merged-chr9-123529377-1
Merged-chr3-36495523-2	chr3	36495347	36495756	+	9.372499	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-36495554-2	Merged-chr3-36495492-1
Merged-chr14-37135333-2	chr14	37135128	37135585	+	16.983334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr14-37135377-3	Merged-chr14-37135315-2
Merged-chr9-59291522-2	chr9	59291360	59291684	+	36.166664	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-59291534-3	Merged-chr9-59291510-3
Merged-chr3-95819654-2	chr3	95819321	95819905	+	10.930000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-95819563-3	Merged-chr3-95819760-1
Merged-chr10-63158350-2	chr10	63158182	63158570	+	11.051666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-63158386-3	Merged-chr10-63158316-1
Merged-chr19-60790845-2	chr19	60790623	60791020	+	12.950000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-60790812-2	Merged-chr19-60790875-1
Merged-chr8-70302529-2	chr8	70302339	70302715	+	79.399994	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr8-70302527-3	Merged-chr8-70302531-3
Merged-chr3-5860684-2	chr3	5860500	5860878	+	16.561666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-5860680-3	Merged-chr3-5860679-3
Merged-chr9-122951000-2	chr9	122950824	122951173	+	34.566666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-122950992-3	Merged-chr9-122951001-3
Merged-chr8-110997742-2	chr8	110997507	110997988	+	17.900000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr8-110997830-3	Merged-chr8-110997652-1
Merged-chr1-39425609-2	chr1	39425398	39425793	+	9.345833	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr1-39425597-3	Merged-chr1-39425623-2
Merged-chr11-86484327-2	chr11	86484125	86484579	+	13.750000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-86484330-3	Merged-chr11-86484303-1
Merged-chr17-34263166-2	chr17	34263004	34263324	+	35.916668	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-34263163-3	Merged-chr17-34263161-3
Merged-chr7-30563390-2	chr7	30563154	30563607	+	14.166666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-30563316-3	Merged-chr7-30563462-1
Merged-chr5-24577534-2	chr5	24577353	24577703	+	49.633331	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-24577546-3	Merged-chr5-24577531-3
Merged-chr18-34758817-2	chr18	34758653	34759001	+	14.233334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr18-34758823-3	Merged-chr18-34758807-1
Merged-chr15-73090818-2	chr15	73090635	73090998	+	10.825000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr15-73090828-3	Merged-chr15-73090821-1
Merged-chr2-119288734-2	chr2	119288583	119288892	+	35.099998	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-119288736-3	Merged-chr2-119288734-3
Merged-chr5-65335628-2	chr5	65335402	65335801	+	24.858334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-65335615-3	Merged-chr5-65335661-3
Merged-chr15-96742684-2	chr15	96742465	96742992	+	12.166666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr15-96742712-3	Merged-chr15-96742640-1
Merged-chr17-3084410-2	chr17	3084129	3084611	+	16.966667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-3084393-3	Merged-chr17-3084455-3
Merged-chr4-123093550-2	chr4	123093356	123093712	+	12.416666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-123093531-3	Merged-chr4-123093566-1
Merged-chr19-53038614-2	chr19	53038413	53038799	+	9.926666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-53038614-3	Merged-chr19-53038622-1
Merged-chr5-125081787-2	chr5	125081594	125081973	+	8.205000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-125081746-1	Merged-chr5-125081828-1
Merged-chr1-162740527-2	chr1	162740334	162740765	+	11.500000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr1-162740579-3	Merged-chr1-162740479-1
Merged-chr16-37567574-2	chr16	37567406	37567743	+	13.600000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr16-37567578-3	Merged-chr16-37567574-1
Merged-chr7-90019668-2	chr7	90019466	90019870	+	8.705000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-90019612-1	Merged-chr7-90019725-1
Merged-chr4-150781261-2	chr4	150781015	150781557	+	12.292500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-150781375-2	Merged-chr4-150781149-1
Merged-chr5-124112197-2	chr5	124111991	124112396	+	13.150000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-124112209-3	Merged-chr5-124112201-1
Merged-chr19-57452910-2	chr19	57452740	57453097	+	26.183334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-57452916-3	Merged-chr19-57452910-3
Merged-chr15-99972564-2	chr15	99972331	99972831	+	23.108334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr15-99972508-3	Merged-chr15-99972621-2
Merged-chr10-22142763-2	chr10	22142513	22143109	+	13.208334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-22142764-3	Merged-chr10-22142703-3
Merged-chr11-96075841-2	chr11	96075629	96076046	+	13.146667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-96075857-3	Merged-chr11-96075846-1
Merged-chr7-46795744-2	chr7	46795586	46795910	+	47.099998	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-46795753-3	Merged-chr7-46795744-3
Merged-chr18-46741653-2	chr18	46741450	46741830	+	15.333333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr18-46741615-3	Merged-chr18-46741685-1
Merged-chr4-45413828-2	chr4	45413630	45414001	+	18.558334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-45413808-3	Merged-chr4-45413846-2
Merged-chr2-155276318-2	chr2	155276121	155276491	+	25.665001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-155276291-3	Merged-chr2-155276343-3
Merged-chr16-35456540-2	chr16	35456353	35456701	+	14.650000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr16-35456524-2	Merged-chr16-35456554-1
Merged-chr14-20641044-2	chr14	20640867	20641214	+	9.147500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr14-20641018-2	Merged-chr14-20641069-1
Merged-chr3-100162422-2	chr3	100162240	100162602	+	18.591667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr3-100162447-3	Merged-chr3-100162409-3
Merged-chr4-62408770-2	chr4	62408596	62408968	+	14.166666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-62408777-3	Merged-chr4-62408759-1
Merged-chr1-67116622-2	chr1	67116451	67116795	+	12.900000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr1-67116597-1	Merged-chr1-67116653-2
Merged-chr10-128626663-2	chr10	128626420	128626913	+	11.282499	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-128626657-3	Merged-chr10-128626655-2
Merged-chr4-127243686-2	chr4	127243509	127243837	+	13.875000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr4-127243672-3	Merged-chr4-127243703-1
Merged-chr14-63860304-2	chr14	63860142	63860467	+	41.616669	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr14-63860305-3	Merged-chr14-63860309-3
Merged-chr6-88444321-2	chr6	88444043	88444561	+	8.677500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-88444224-2	Merged-chr6-88444416-1
Merged-chr11-103102148-2	chr11	103101929	103102372	+	13.549999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr11-103102149-3	Merged-chr11-103102127-2
Merged-chr2-3964575-2	chr2	3964423	3964727	+	14.849999	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-3964574-3	Merged-chr2-3964573-3
Merged-chr10-94688600-2	chr10	94688405	94688796	+	15.709167	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-94688568-3	Merged-chr10-94688631-2
Merged-chr17-26663166-2	chr17	26662960	26663381	+	10.351666	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr17-26663169-3	Merged-chr17-26663156-2
Merged-chr10-81060304-2	chr10	81060120	81060518	+	20.966667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-81060288-3	Merged-chr10-81060328-2
Merged-chr6-83506937-2	chr6	83506786	83507100	+	34.433334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-83506943-3	Merged-chr6-83506941-3
Merged-chr9-106477222-2	chr9	106476984	106477454	+	8.140000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr9-106477136-1	Merged-chr9-106477309-1
Merged-chr6-86669511-2	chr6	86669281	86669688	+	11.048334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-86669499-3	Merged-chr6-86669539-1
Merged-chr2-164745957-2	chr2	164745773	164746137	+	24.138332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-164745983-3	Merged-chr2-164745944-3
Merged-chr12-108792730-2	chr12	108792500	108792921	+	28.316668	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr12-108792761-3	Merged-chr12-108792710-3
Merged-chr6-94500284-2	chr6	94500075	94500469	+	12.133333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr6-94500247-3	Merged-chr6-94500324-1
Merged-chr10-91124056-2	chr10	91123875	91124228	+	35.200001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr10-91124049-3	Merged-chr10-91124067-3
Merged-chr5-102538047-2	chr5	102537899	102538203	+	8.525000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-102538051-1	Merged-chr5-102538044-1
Merged-chr5-146832914-2	chr5	146832732	146833103	+	37.950001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-146832914-3	Merged-chr5-146832903-3
Merged-chr13-35167203-2	chr13	35166926	35167469	+	8.900000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr13-35167072-1	Merged-chr13-35167335-1
Merged-chr13-49188083-2	chr13	49187920	49188277	+	12.750000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr13-49188112-3	Merged-chr13-49188065-1
Merged-chr7-45568161-2	chr7	45567849	45568423	+	13.542500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-45568133-2	Merged-chr7-45568192-2
Merged-chr2-127133878-2	chr2	127133683	127134065	+	13.855833	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-127133906-3	Merged-chr2-127133873-2
Merged-chr13-73603928-2	chr13	73603749	73604106	+	53.883331	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr13-73603948-3	Merged-chr13-73603921-3
Merged-chr7-90039690-2	chr7	90039491	90039886	+	12.235001	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-90039702-3	Merged-chr7-90039692-1
Merged-chr5-142895251-2	chr5	142895094	142895412	+	35.733334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr5-142895256-3	Merged-chr5-142895249-3
Merged-chr15-79546715-2	chr15	79546463	79546926	+	19.067501	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr15-79546747-3	Merged-chr15-79546677-2
Merged-chr7-56050148-2	chr7	56049863	56050363	+	11.431667	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr7-56050113-3	Merged-chr7-56050186-2
Merged-chr16-17233537-2	chr16	17233348	17233724	+	10.812500	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr16-17233549-2	Merged-chr16-17233527-2
Merged-chr1-16657032-2	chr1	16656843	16657203	+	18.637499	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr1-16657013-3	Merged-chr1-16657047-2
Merged-chr1-184824599-2	chr1	184824422	184824772	+	12.800000	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr1-184824571-2	Merged-chr1-184824620-2
Merged-chr2-144270853-2	chr2	144270633	144271114	+	17.833332	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr2-144270896-3	Merged-chr2-144270816-2
Merged-chr19-46979650-2	chr19	46979429	46979962	+	9.928333	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-46979707-3	Merged-chr19-46979604-2
Merged-chr19-61199777-2	chr19	61199624	61199931	+	14.878334	pCREB.fed.mergepeaks.txt|pCREB.fast.mergepeaks.txt	2	Merged-chr19-61199778-3	Merged-chr19-61199774-3
